dataset,split,scene,variant,metric,value,metric_direction
shiny_blender_synthetic,train,coffee,base,reflective_region_psnr,35.920494079589844,higher
shiny_blender_synthetic,train,coffee,base,full_psnr,39.01282356262207,higher
shiny_blender_synthetic,train,coffee,base,full_ssim,0.9834073233604432,higher
shiny_blender_synthetic,train,coffee,base,full_lpips,0.0344631484150886,lower
shiny_blender_synthetic,train,coffee,rc,mean_reflection_consistency,0.0222299552522599,lower
shiny_blender_synthetic,train,coffee,rc,reflective_psnr,41.19879467010498,higher
shiny_blender_synthetic,train,coffee,rc,reflective_ssim,0.9904482960700988,higher
shiny_blender_synthetic,train,coffee,rc,reflective_lpips,0.0110690743150189,lower
shiny_blender_synthetic,train,coffee,rc,reflective_region_psnr,35.814023399353026,higher
shiny_blender_synthetic,train,coffee,rc,full_psnr,38.845851249694825,higher
shiny_blender_synthetic,train,coffee,rc,full_ssim,0.9832272011041642,higher
shiny_blender_synthetic,train,coffee,rc,full_lpips,0.0353838243335485,lower
shiny_blender_synthetic,train,coffee,wo_ref,mean_reflection_consistency,0.0507707157172262,lower
shiny_blender_synthetic,train,coffee,wo_ref,reflective_psnr,42.65813148498536,higher
shiny_blender_synthetic,train,coffee,wo_ref,reflective_ssim,0.9913387393951416,higher
shiny_blender_synthetic,train,coffee,wo_ref,reflective_lpips,0.0100726486323401,lower
shiny_blender_synthetic,train,coffee,wo_ref,reflective_region_psnr,36.59847717285156,higher
shiny_blender_synthetic,train,coffee,wo_ref,full_psnr,38.89383190155029,higher
shiny_blender_synthetic,train,coffee,wo_ref,full_ssim,0.9832212567329408,higher
shiny_blender_synthetic,train,coffee,wo_ref,full_lpips,0.0347800683043897,lower
shiny_blender_synthetic,train,coffee,wo_conf,mean_reflection_consistency,0.0284632290247827,lower
shiny_blender_synthetic,train,coffee,wo_conf,reflective_psnr,42.57434902191162,higher
shiny_blender_synthetic,train,coffee,wo_conf,reflective_ssim,0.9913648015260696,higher
shiny_blender_synthetic,train,coffee,wo_conf,reflective_lpips,0.0100301041221246,lower
shiny_blender_synthetic,train,coffee,wo_conf,reflective_region_psnr,36.55188903808594,higher
shiny_blender_synthetic,train,coffee,wo_conf,full_psnr,39.01072010040284,higher
shiny_blender_synthetic,train,coffee,wo_conf,full_ssim,0.9833093690872192,higher
shiny_blender_synthetic,train,coffee,wo_conf,full_lpips,0.0345479083806276,lower
shiny_blender_synthetic,train,coffee,rough_only,mean_reflection_consistency,0.0530368885025382,lower
shiny_blender_synthetic,train,coffee,rough_only,reflective_psnr,42.25932460784912,higher
shiny_blender_synthetic,train,coffee,rough_only,reflective_ssim,0.991818020939827,higher
shiny_blender_synthetic,train,coffee,rough_only,reflective_lpips,0.0093772396724671,lower
shiny_blender_synthetic,train,coffee,rough_only,reflective_region_psnr,35.97505683898926,higher
shiny_blender_synthetic,train,coffee,rough_only,full_psnr,39.12667953491211,higher
shiny_blender_synthetic,train,coffee,rough_only,full_ssim,0.9836577814817428,higher
shiny_blender_synthetic,train,coffee,rough_only,full_lpips,0.0340741444937884,lower
shiny_blender_synthetic,train,helmet,base,mean_reflection_consistency,0.6405774474143981,lower
shiny_blender_synthetic,train,helmet,base,reflective_psnr,40.846081199646,higher
shiny_blender_synthetic,train,helmet,base,reflective_ssim,0.9941075021028518,higher
shiny_blender_synthetic,train,helmet,base,reflective_lpips,0.0049971154029481,lower
shiny_blender_synthetic,train,helmet,base,reflective_region_psnr,36.69405632019043,higher
shiny_blender_synthetic,train,helmet,base,full_psnr,40.14170768737793,higher
shiny_blender_synthetic,train,helmet,base,full_ssim,0.9934892982244492,higher
shiny_blender_synthetic,train,helmet,base,full_lpips,0.0063313777325674,lower
shiny_blender_synthetic,train,helmet,rc,mean_reflection_consistency,0.0895418930798769,lower
shiny_blender_synthetic,train,helmet,rc,reflective_psnr,40.7701453781128,higher
shiny_blender_synthetic,train,helmet,rc,reflective_ssim,0.993927591443062,higher
shiny_blender_synthetic,train,helmet,rc,reflective_lpips,0.0051138574187643,lower
shiny_blender_synthetic,train,helmet,rc,reflective_region_psnr,36.785546112060544,higher
shiny_blender_synthetic,train,helmet,rc,full_psnr,40.051305541992186,higher
shiny_blender_synthetic,train,helmet,rc,full_ssim,0.9932921969890596,higher
shiny_blender_synthetic,train,helmet,rc,full_lpips,0.0064590676967054,lower
shiny_blender_synthetic,train,helmet,wo_ref,mean_reflection_consistency,0.3578144133090973,lower
shiny_blender_synthetic,train,helmet,wo_ref,reflective_psnr,40.83029758453369,higher
shiny_blender_synthetic,train,helmet,wo_ref,reflective_ssim,0.994104980826378,higher
shiny_blender_synthetic,train,helmet,wo_ref,reflective_lpips,0.0050172709720209,lower
shiny_blender_synthetic,train,helmet,wo_ref,reflective_region_psnr,37.10995674133301,higher
shiny_blender_synthetic,train,helmet,wo_ref,full_psnr,40.08034572601319,higher
shiny_blender_synthetic,train,helmet,wo_ref,full_ssim,0.99345099568367,higher
shiny_blender_synthetic,train,helmet,wo_ref,full_lpips,0.0064006493985652,lower
shiny_blender_synthetic,train,helmet,wo_conf,mean_reflection_consistency,0.0956112124025821,lower
shiny_blender_synthetic,train,helmet,wo_conf,reflective_psnr,40.93510696411133,higher
shiny_blender_synthetic,train,helmet,wo_conf,reflective_ssim,0.9941192424297332,higher
shiny_blender_synthetic,train,helmet,wo_conf,reflective_lpips,0.0050817839382216,lower
shiny_blender_synthetic,train,helmet,wo_conf,reflective_region_psnr,37.15206108093262,higher
shiny_blender_synthetic,train,helmet,wo_conf,full_psnr,40.16455848693848,higher
shiny_blender_synthetic,train,helmet,wo_conf,full_ssim,0.9934597831964492,higher
shiny_blender_synthetic,train,helmet,wo_conf,full_lpips,0.0064877544273622,lower
shiny_blender_synthetic,train,helmet,rough_only,mean_reflection_consistency,0.3079697206616402,lower
shiny_blender_synthetic,train,helmet,rough_only,reflective_psnr,40.91071655273438,higher
shiny_blender_synthetic,train,helmet,rough_only,reflective_ssim,0.994114094376564,higher
shiny_blender_synthetic,train,helmet,rough_only,reflective_lpips,0.0051385109871625,lower
shiny_blender_synthetic,train,helmet,rough_only,reflective_region_psnr,36.85917778015137,higher
shiny_blender_synthetic,train,helmet,rough_only,full_psnr,40.15184597015381,higher
shiny_blender_synthetic,train,helmet,rough_only,full_ssim,0.9934530931711196,higher
shiny_blender_synthetic,train,helmet,rough_only,full_lpips,0.0065242734644562,lower
shiny_blender_synthetic,train,teapot,base,mean_reflection_consistency,0.0217622350435704,lower
shiny_blender_synthetic,train,teapot,base,reflective_psnr,50.34840847015381,higher
shiny_blender_synthetic,train,teapot,base,reflective_ssim,0.9993279641866684,higher
shiny_blender_synthetic,train,teapot,base,reflective_lpips,0.0007178935914998,lower
shiny_blender_synthetic,train,teapot,base,reflective_region_psnr,39.03930854797363,higher
shiny_blender_synthetic,train,teapot,base,full_psnr,49.087399368286135,higher
shiny_blender_synthetic,train,teapot,base,full_ssim,0.998963303565979,higher
shiny_blender_synthetic,train,teapot,base,full_lpips,0.0016857076023006,lower
shiny_blender_synthetic,train,teapot,rc,mean_reflection_consistency,0.0124828554224222,lower
shiny_blender_synthetic,train,teapot,rc,reflective_psnr,51.13564716339111,higher
shiny_blender_synthetic,train,teapot,rc,reflective_ssim,0.9994064688682556,higher
shiny_blender_synthetic,train,teapot,rc,reflective_lpips,0.0006102736102184,lower
shiny_blender_synthetic,train,teapot,rc,reflective_region_psnr,39.777783966064455,higher
shiny_blender_synthetic,train,teapot,rc,full_psnr,49.77710113525391,higher
shiny_blender_synthetic,train,teapot,rc,full_ssim,0.999070611000061,higher
shiny_blender_synthetic,train,teapot,rc,full_lpips,0.0014377997926203,lower
shiny_blender_synthetic,train,teapot,wo_ref,mean_reflection_consistency,0.0219285699538886,lower
shiny_blender_synthetic,train,teapot,wo_ref,reflective_psnr,50.78903415679932,higher
shiny_blender_synthetic,train,teapot,wo_ref,reflective_ssim,0.999377063512802,higher
shiny_blender_synthetic,train,teapot,wo_ref,reflective_lpips,0.0006547610781854,lower
shiny_blender_synthetic,train,teapot,wo_ref,reflective_region_psnr,39.366471481323245,higher
shiny_blender_synthetic,train,teapot,wo_ref,full_psnr,49.5283540725708,higher
shiny_blender_synthetic,train,teapot,wo_ref,full_ssim,0.9990234237909316,higher
shiny_blender_synthetic,train,teapot,wo_ref,full_lpips,0.0015530376712558,lower
shiny_blender_synthetic,train,teapot,wo_conf,mean_reflection_consistency,0.0160822139121592,lower
shiny_blender_synthetic,train,teapot,wo_conf,reflective_psnr,50.628013076782224,higher
shiny_blender_synthetic,train,teapot,wo_conf,reflective_ssim,0.999374794960022,higher
shiny_blender_synthetic,train,teapot,wo_conf,reflective_lpips,0.0006586430838797,lower
shiny_blender_synthetic,train,teapot,wo_conf,reflective_region_psnr,38.9260555267334,higher
shiny_blender_synthetic,train,teapot,wo_conf,full_psnr,49.347146110534666,higher
shiny_blender_synthetic,train,teapot,wo_conf,full_ssim,0.9990009480714798,higher
shiny_blender_synthetic,train,teapot,wo_conf,full_lpips,0.001625773118576,lower
shiny_blender_synthetic,train,teapot,rough_only,mean_reflection_consistency,0.0220735813025385,lower
shiny_blender_synthetic,train,teapot,rough_only,reflective_psnr,50.06737133026123,higher
shiny_blender_synthetic,train,teapot,rough_only,reflective_ssim,0.9993851572275162,higher
shiny_blender_synthetic,train,teapot,rough_only,reflective_lpips,0.0005814892670605,lower
shiny_blender_synthetic,train,teapot,rough_only,reflective_region_psnr,38.82027359008789,higher
shiny_blender_synthetic,train,teapot,rough_only,full_psnr,49.03115406036377,higher
shiny_blender_synthetic,train,teapot,rough_only,full_ssim,0.9989748108386992,higher
shiny_blender_synthetic,train,teapot,rough_only,full_lpips,0.0016511587979039,lower
shiny_blender_synthetic,train,toaster,base,mean_reflection_consistency,0.278150674700737,lower
shiny_blender_synthetic,train,toaster,base,reflective_psnr,35.976572589874266,higher
shiny_blender_synthetic,train,toaster,base,reflective_ssim,0.9911238890886308,higher
shiny_blender_synthetic,train,toaster,base,reflective_lpips,0.0120208596438169,lower
shiny_blender_synthetic,train,toaster,base,reflective_region_psnr,31.09833469390869,higher
shiny_blender_synthetic,train,toaster,base,full_psnr,33.75893051147461,higher
shiny_blender_synthetic,train,toaster,base,full_ssim,0.9781747549772264,higher
shiny_blender_synthetic,train,toaster,base,full_lpips,0.0240752092283219,lower
shiny_blender_synthetic,train,toaster,rc,mean_reflection_consistency,0.162093286216259,lower
shiny_blender_synthetic,train,toaster,rc,reflective_psnr,36.20748571395874,higher
shiny_blender_synthetic,train,toaster,rc,reflective_ssim,0.9914644241333008,higher
shiny_blender_synthetic,train,toaster,rc,reflective_lpips,0.0117870551627129,lower
shiny_blender_synthetic,train,toaster,rc,reflective_region_psnr,31.214613723754884,higher
shiny_blender_synthetic,train,toaster,rc,full_psnr,33.81546375274658,higher
shiny_blender_synthetic,train,toaster,rc,full_ssim,0.9781374567747116,higher
shiny_blender_synthetic,train,toaster,rc,full_lpips,0.0245723131392151,lower
shiny_blender_synthetic,train,toaster,wo_ref,mean_reflection_consistency,0.3204560697078705,lower
shiny_blender_synthetic,train,toaster,wo_ref,reflective_psnr,36.12780712127685,higher
shiny_blender_synthetic,train,toaster,wo_ref,reflective_ssim,0.9911269927024842,higher
shiny_blender_synthetic,train,toaster,wo_ref,reflective_lpips,0.0122704723943024,lower
shiny_blender_synthetic,train,toaster,wo_ref,reflective_region_psnr,31.24959201812744,higher
shiny_blender_synthetic,train,toaster,wo_ref,full_psnr,33.84375856399536,higher
shiny_blender_synthetic,train,toaster,wo_ref,full_ssim,0.9780819725990296,higher
shiny_blender_synthetic,train,toaster,wo_ref,full_lpips,0.0244769062846899,lower
shiny_blender_synthetic,train,toaster,wo_conf,mean_reflection_consistency,0.1619801864027977,lower
shiny_blender_synthetic,train,toaster,wo_conf,reflective_psnr,35.93707513809204,higher
shiny_blender_synthetic,train,toaster,wo_conf,reflective_ssim,0.9910556900501252,higher
shiny_blender_synthetic,train,toaster,wo_conf,reflective_lpips,0.0122245711460709,lower
shiny_blender_synthetic,train,toaster,wo_conf,reflective_region_psnr,30.84795398712158,higher
shiny_blender_synthetic,train,toaster,wo_conf,full_psnr,33.765475807189944,higher
shiny_blender_synthetic,train,toaster,wo_conf,full_ssim,0.9779509127140044,higher
shiny_blender_synthetic,train,toaster,wo_conf,full_lpips,0.0246473284903913,lower
shiny_blender_synthetic,train,toaster,rough_only,mean_reflection_consistency,0.2777551025152206,lower
shiny_blender_synthetic,train,toaster,rough_only,reflective_psnr,35.83319200515747,higher
shiny_blender_synthetic,train,toaster,rough_only,reflective_ssim,0.9909725689888,higher
shiny_blender_synthetic,train,toaster,rough_only,reflective_lpips,0.0121964410226792,lower
shiny_blender_synthetic,train,toaster,rough_only,reflective_region_psnr,31.0521598815918,higher
shiny_blender_synthetic,train,toaster,rough_only,full_psnr,33.7249150466919,higher
shiny_blender_synthetic,train,toaster,rough_only,full_ssim,0.9779911643266678,higher
shiny_blender_synthetic,train,toaster,rough_only,full_lpips,0.0246456513553857,lower
shiny_blender_synthetic,test,ball,base,mean_reflection_consistency,0.0495509508997201,lower
shiny_blender_synthetic,test,ball,base,reflective_psnr,38.670911960601806,higher
shiny_blender_synthetic,test,ball,base,reflective_ssim,0.9886962255835532,higher
shiny_blender_synthetic,test,ball,base,reflective_lpips,0.0266809061681851,lower
shiny_blender_synthetic,test,ball,base,reflective_region_psnr,32.91583442687988,higher
shiny_blender_synthetic,test,ball,base,full_psnr,38.510990924835205,higher
shiny_blender_synthetic,test,ball,base,full_ssim,0.987964893579483,higher
shiny_blender_synthetic,test,ball,base,full_lpips,0.0366052108351141,lower
shiny_blender_synthetic,test,ball,rc,mean_reflection_consistency,0.0481533735990524,lower
shiny_blender_synthetic,test,ball,rc,reflective_psnr,38.69281721115112,higher
shiny_blender_synthetic,test,ball,rc,reflective_ssim,0.9884553492069243,higher
shiny_blender_synthetic,test,ball,rc,reflective_lpips,0.0309876635763794,lower
shiny_blender_synthetic,test,ball,rc,reflective_region_psnr,32.86421661376953,higher
shiny_blender_synthetic,test,ball,rc,full_psnr,38.56738069534302,higher
shiny_blender_synthetic,test,ball,rc,full_ssim,0.9880351668596268,higher
shiny_blender_synthetic,test,ball,rc,full_lpips,0.0363157899118959,lower
shiny_blender_synthetic,test,ball,wo_ref,mean_reflection_consistency,0.0485579725354909,lower
shiny_blender_synthetic,test,ball,wo_ref,reflective_psnr,38.439133434295655,higher
shiny_blender_synthetic,test,ball,wo_ref,reflective_ssim,0.9882521271705628,higher
shiny_blender_synthetic,test,ball,wo_ref,reflective_lpips,0.0306451641861349,lower
shiny_blender_synthetic,test,ball,wo_ref,reflective_region_psnr,32.37107181549072,higher
shiny_blender_synthetic,test,ball,wo_ref,full_psnr,38.31283218383789,higher
shiny_blender_synthetic,test,ball,wo_ref,full_ssim,0.9878258275985716,higher
shiny_blender_synthetic,test,ball,wo_ref,full_lpips,0.0366775471530854,lower
shiny_blender_synthetic,test,ball,wo_conf,mean_reflection_consistency,0.0471486095339059,lower
shiny_blender_synthetic,test,ball,wo_conf,reflective_psnr,38.53511009216309,higher
shiny_blender_synthetic,test,ball,wo_conf,reflective_ssim,0.989069338142872,higher
shiny_blender_synthetic,test,ball,wo_conf,reflective_lpips,0.0253172619128599,lower
shiny_blender_synthetic,test,ball,wo_conf,reflective_region_psnr,33.35659484863281,higher
shiny_blender_synthetic,test,ball,wo_conf,full_psnr,38.35246768951416,higher
shiny_blender_synthetic,test,ball,wo_conf,full_ssim,0.988108543753624,higher
shiny_blender_synthetic,test,ball,wo_conf,full_lpips,0.036764082275331,lower
shiny_blender_synthetic,test,ball,rough_only,mean_reflection_consistency,0.0486237172037363,lower
shiny_blender_synthetic,test,ball,rough_only,reflective_psnr,38.69833808898926,higher
shiny_blender_synthetic,test,ball,rough_only,reflective_ssim,0.9885399156808852,higher
shiny_blender_synthetic,test,ball,rough_only,reflective_lpips,0.0291259030345827,lower
shiny_blender_synthetic,test,ball,rough_only,reflective_region_psnr,34.015917205810545,higher
shiny_blender_synthetic,test,ball,rough_only,full_psnr,38.56359674453736,higher
shiny_blender_synthetic,test,ball,rough_only,full_ssim,0.9880595237016678,higher
shiny_blender_synthetic,test,ball,rough_only,full_lpips,0.0365031374059617,lower
shiny_blender_synthetic,test,car,base,mean_reflection_consistency,0.0860734429210424,lower
shiny_blender_synthetic,test,car,base,reflective_psnr,32.816805353164675,higher
shiny_blender_synthetic,test,car,base,reflective_ssim,0.9758946678042412,higher
shiny_blender_synthetic,test,car,base,reflective_lpips,0.0131234041810967,lower
shiny_blender_synthetic,test,car,base,reflective_region_psnr,27.51102466583252,higher
shiny_blender_synthetic,test,car,base,full_psnr,31.46817236900329,higher
shiny_blender_synthetic,test,car,base,full_ssim,0.967081052660942,higher
shiny_blender_synthetic,test,car,base,full_lpips,0.0188420040858909,lower
shiny_blender_synthetic,test,car,rc,mean_reflection_consistency,0.0482423964887857,lower
shiny_blender_synthetic,test,car,rc,reflective_psnr,32.916545209884646,higher
shiny_blender_synthetic,test,car,rc,reflective_ssim,0.9761832144856452,higher
shiny_blender_synthetic,test,car,rc,reflective_lpips,0.0138054104242473,lower
shiny_blender_synthetic,test,car,rc,reflective_region_psnr,27.84440536499024,higher
shiny_blender_synthetic,test,car,rc,full_psnr,31.449704580307007,higher
shiny_blender_synthetic,test,car,rc,full_ssim,0.9674327671527864,higher
shiny_blender_synthetic,test,car,rc,full_lpips,0.018566444418393,lower
shiny_blender_synthetic,test,car,wo_ref,mean_reflection_consistency,0.0875024583190679,lower
shiny_blender_synthetic,test,car,wo_ref,reflective_psnr,33.09063928604126,higher
shiny_blender_synthetic,test,car,wo_ref,reflective_ssim,0.9769742891192436,higher
shiny_blender_synthetic,test,car,wo_ref,reflective_lpips,0.0127500054589472,lower
shiny_blender_synthetic,test,car,wo_ref,reflective_region_psnr,27.554748153686525,higher
shiny_blender_synthetic,test,car,wo_ref,full_psnr,31.58259790420532,higher
shiny_blender_synthetic,test,car,wo_ref,full_ssim,0.9674293464422226,higher
shiny_blender_synthetic,test,car,wo_ref,full_lpips,0.0185138156684115,lower
shiny_blender_synthetic,test,car,wo_conf,mean_reflection_consistency,0.0709311157464981,lower
shiny_blender_synthetic,test,car,wo_conf,reflective_psnr,32.98028678894043,higher
shiny_blender_synthetic,test,car,wo_conf,reflective_ssim,0.9764485362172128,higher
shiny_blender_synthetic,test,car,wo_conf,reflective_lpips,0.0128800659556873,lower
shiny_blender_synthetic,test,car,wo_conf,reflective_region_psnr,27.5822566986084,higher
shiny_blender_synthetic,test,car,wo_conf,full_psnr,31.54154126167297,higher
shiny_blender_synthetic,test,car,wo_conf,full_ssim,0.967037899196148,higher
shiny_blender_synthetic,test,car,wo_conf,full_lpips,0.0187422158336266,lower
shiny_blender_synthetic,test,car,rough_only,mean_reflection_consistency,0.0896367944777011,lower
shiny_blender_synthetic,test,car,rough_only,reflective_psnr,32.61608051300049,higher
shiny_blender_synthetic,test,car,rough_only,reflective_ssim,0.9751848185062408,higher
shiny_blender_synthetic,test,car,rough_only,reflective_lpips,0.0141695288335904,lower
shiny_blender_synthetic,test,car,rough_only,reflective_region_psnr,27.8279525756836,higher
shiny_blender_synthetic,test,car,rough_only,full_psnr,31.557480535507203,higher
shiny_blender_synthetic,test,car,rough_only,full_ssim,0.967195815742016,higher
shiny_blender_synthetic,test,car,rough_only,full_lpips,0.0187261709244921,lower
shiny_blender_synthetic,test,coffee,base,mean_reflection_consistency,0.0069127775728702,lower
shiny_blender_synthetic,test,coffee,base,reflective_psnr,37.00081950187683,higher
shiny_blender_synthetic,test,coffee,base,reflective_ssim,0.9853902697563172,higher
shiny_blender_synthetic,test,coffee,base,reflective_lpips,0.0134853238495998,lower
shiny_blender_synthetic,test,coffee,base,reflective_region_psnr,29.41759090423584,higher
shiny_blender_synthetic,test,coffee,base,full_psnr,34.61283143043518,higher
shiny_blender_synthetic,test,coffee,base,full_ssim,0.9741970217227937,higher
shiny_blender_synthetic,test,coffee,base,full_lpips,0.0460944677796214,lower
shiny_blender_synthetic,test,coffee,rc,mean_reflection_consistency,0.0092514680698513,lower
shiny_blender_synthetic,test,coffee,rc,reflective_psnr,36.74956224441528,higher
shiny_blender_synthetic,test,coffee,rc,reflective_ssim,0.9842551305890084,higher
shiny_blender_synthetic,test,coffee,rc,reflective_lpips,0.0143551868409849,lower
shiny_blender_synthetic,test,coffee,rc,reflective_region_psnr,28.612015342712404,higher
shiny_blender_synthetic,test,coffee,rc,full_psnr,34.87388124465942,higher
shiny_blender_synthetic,test,coffee,rc,full_ssim,0.9749140587449072,higher
shiny_blender_synthetic,test,coffee,rc,full_lpips,0.0458372793998569,lower
shiny_blender_synthetic,test,coffee,wo_ref,mean_reflection_consistency,0.0074028920382261,lower
shiny_blender_synthetic,test,coffee,wo_ref,reflective_psnr,37.21630874633789,higher
shiny_blender_synthetic,test,coffee,wo_ref,reflective_ssim,0.9850527361035348,higher
shiny_blender_synthetic,test,coffee,wo_ref,reflective_lpips,0.0140531189343892,lower
shiny_blender_synthetic,test,coffee,wo_ref,reflective_region_psnr,30.352484893798827,higher
shiny_blender_synthetic,test,coffee,wo_ref,full_psnr,34.538765602111816,higher
shiny_blender_synthetic,test,coffee,wo_ref,full_ssim,0.974239036142826,higher
shiny_blender_synthetic,test,coffee,wo_ref,full_lpips,0.04688316706568,lower
shiny_blender_synthetic,test,coffee,wo_conf,mean_reflection_consistency,0.0063940855674445,lower
shiny_blender_synthetic,test,coffee,wo_conf,reflective_psnr,37.38252042770386,higher
shiny_blender_synthetic,test,coffee,wo_conf,reflective_ssim,0.9856696113944052,higher
shiny_blender_synthetic,test,coffee,wo_conf,reflective_lpips,0.0131575775751844,lower
shiny_blender_synthetic,test,coffee,wo_conf,reflective_region_psnr,30.762211036682128,higher
shiny_blender_synthetic,test,coffee,wo_conf,full_psnr,34.82175147056579,higher
shiny_blender_synthetic,test,coffee,wo_conf,full_ssim,0.97482027053833,higher
shiny_blender_synthetic,test,coffee,wo_conf,full_lpips,0.0458341726940125,lower
shiny_blender_synthetic,test,coffee,rough_only,mean_reflection_consistency,0.007932955538854,lower
shiny_blender_synthetic,test,coffee,rough_only,reflective_psnr,36.68429746627808,higher
shiny_blender_synthetic,test,coffee,rough_only,reflective_ssim,0.9852867868542672,higher
shiny_blender_synthetic,test,coffee,rough_only,reflective_lpips,0.0137482392368838,lower
shiny_blender_synthetic,test,coffee,rough_only,reflective_region_psnr,30.968200302124025,higher
shiny_blender_synthetic,test,coffee,rough_only,full_psnr,34.57540648460388,higher
shiny_blender_synthetic,test,coffee,rough_only,full_ssim,0.9745379665493964,higher
shiny_blender_synthetic,test,coffee,rough_only,full_lpips,0.0461195198725909,lower
shiny_blender_synthetic,test,helmet,base,mean_reflection_consistency,0.2168389335274696,lower
shiny_blender_synthetic,test,helmet,base,reflective_psnr,36.46292031288147,higher
shiny_blender_synthetic,test,helmet,base,reflective_ssim,0.9869083300232888,higher
shiny_blender_synthetic,test,helmet,base,reflective_lpips,0.0113525103149004,lower
shiny_blender_synthetic,test,helmet,base,reflective_region_psnr,35.91402015686035,higher
shiny_blender_synthetic,test,helmet,base,full_psnr,35.8392297744751,higher
shiny_blender_synthetic,test,helmet,base,full_ssim,0.9850164332985878,higher
shiny_blender_synthetic,test,helmet,base,full_lpips,0.014634082862176,lower
shiny_blender_synthetic,test,helmet,rc,mean_reflection_consistency,0.0359569136053323,lower
shiny_blender_synthetic,test,helmet,rc,reflective_psnr,36.55509870529175,higher
shiny_blender_synthetic,test,helmet,rc,reflective_ssim,0.9869203695654868,higher
shiny_blender_synthetic,test,helmet,rc,reflective_lpips,0.0113222172972746,lower
shiny_blender_synthetic,test,helmet,rc,reflective_region_psnr,35.57592620849609,higher
shiny_blender_synthetic,test,helmet,rc,full_psnr,35.91236875534057,higher
shiny_blender_synthetic,test,helmet,rc,full_ssim,0.9850048306584358,higher
shiny_blender_synthetic,test,helmet,rc,full_lpips,0.014668049220927,lower
shiny_blender_synthetic,test,helmet,wo_ref,mean_reflection_consistency,0.1689216241240501,lower
shiny_blender_synthetic,test,helmet,wo_ref,reflective_psnr,36.36951149940491,higher
shiny_blender_synthetic,test,helmet,wo_ref,reflective_ssim,0.9870846459269524,higher
shiny_blender_synthetic,test,helmet,wo_ref,reflective_lpips,0.0112676450028084,lower
shiny_blender_synthetic,test,helmet,wo_ref,reflective_region_psnr,35.8431396484375,higher
shiny_blender_synthetic,test,helmet,wo_ref,full_psnr,35.72310401916504,higher
shiny_blender_synthetic,test,helmet,wo_ref,full_ssim,0.9851257902383804,higher
shiny_blender_synthetic,test,helmet,wo_ref,full_lpips,0.0146890003303997,lower
shiny_blender_synthetic,test,helmet,wo_conf,mean_reflection_consistency,0.0363847307860851,lower
shiny_blender_synthetic,test,helmet,wo_conf,reflective_psnr,36.57219030380249,higher
shiny_blender_synthetic,test,helmet,wo_conf,reflective_ssim,0.987289719581604,higher
shiny_blender_synthetic,test,helmet,wo_conf,reflective_lpips,0.0112373662670142,lower
shiny_blender_synthetic,test,helmet,wo_conf,reflective_region_psnr,36.1205493927002,higher
shiny_blender_synthetic,test,helmet,wo_conf,full_psnr,35.9322752571106,higher
shiny_blender_synthetic,test,helmet,wo_conf,full_ssim,0.9853404074907304,higher
shiny_blender_synthetic,test,helmet,wo_conf,full_lpips,0.0146492218622006,lower
shiny_blender_synthetic,test,helmet,rough_only,mean_reflection_consistency,0.1554280206561088,lower
shiny_blender_synthetic,test,helmet,rough_only,reflective_psnr,36.49383394241333,higher
shiny_blender_synthetic,test,helmet,rough_only,reflective_ssim,0.9873621127009392,higher
shiny_blender_synthetic,test,helmet,rough_only,reflective_lpips,0.0111152664059773,lower
shiny_blender_synthetic,test,helmet,rough_only,reflective_region_psnr,36.006968307495114,higher
shiny_blender_synthetic,test,helmet,rough_only,full_psnr,35.84266832351685,higher
shiny_blender_synthetic,test,helmet,rough_only,full_ssim,0.9853764662146568,higher
shiny_blender_synthetic,test,helmet,rough_only,full_lpips,0.0144674034882336,lower
shiny_blender_synthetic,test,teapot,base,mean_reflection_consistency,0.0038960183504968,lower
shiny_blender_synthetic,test,teapot,base,reflective_psnr,47.423567085266114,higher
shiny_blender_synthetic,test,teapot,base,reflective_ssim,0.9985236877202988,higher
shiny_blender_synthetic,test,teapot,base,reflective_lpips,0.0013740400169626,lower
shiny_blender_synthetic,test,teapot,base,reflective_region_psnr,39.41321983337402,higher
shiny_blender_synthetic,test,teapot,base,full_psnr,46.16682685852051,higher
shiny_blender_synthetic,test,teapot,base,full_ssim,0.9975094693899156,higher
shiny_blender_synthetic,test,teapot,base,full_lpips,0.0034660034548141,lower
shiny_blender_synthetic,test,teapot,rc,mean_reflection_consistency,0.0026982672978192,lower
shiny_blender_synthetic,test,teapot,rc,reflective_psnr,47.71374229431152,higher
shiny_blender_synthetic,test,teapot,rc,reflective_ssim,0.9985905739665032,higher
shiny_blender_synthetic,test,teapot,rc,reflective_lpips,0.001337305807101,lower
shiny_blender_synthetic,test,teapot,rc,reflective_region_psnr,39.78558082580567,higher
shiny_blender_synthetic,test,teapot,rc,full_psnr,46.420437297821046,higher
shiny_blender_synthetic,test,teapot,rc,full_ssim,0.9976196816563606,higher
shiny_blender_synthetic,test,teapot,rc,full_lpips,0.003229380918492,lower
shiny_blender_synthetic,test,teapot,wo_ref,mean_reflection_consistency,0.0042457673233002,lower
shiny_blender_synthetic,test,teapot,wo_ref,reflective_psnr,47.63656396865845,higher
shiny_blender_synthetic,test,teapot,wo_ref,reflective_ssim,0.998547584414482,higher
shiny_blender_synthetic,test,teapot,wo_ref,reflective_lpips,0.0013358622857776,lower
shiny_blender_synthetic,test,teapot,wo_ref,reflective_region_psnr,39.846435928344725,higher
