dataset,split,scene,method,variant,metric,value,metric_direction,geometry_gt_type,evaluation_level,mesh_file,gt_file,aligned_flag,valid_flag,source_file,note
glossy_synthetic,all,cat,rough_only,rough_only,geometry_proxy_bbox_diag,2.4046892002019464,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/cat/rough_only/seed_0/cat_blender_rough_only/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,rough_only,rough_only,geometry_proxy_vertex_count_delta_from_input,-33713.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/cat/rough_only/seed_0/cat_blender_rough_only/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,base,base,geometry_proxy_vertex_count,211650.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/horse/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,base,base,geometry_proxy_bbox_diag,2.1712656735729152,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/horse/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,base,base,geometry_proxy_vertex_count_delta_from_input,111650.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/horse/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,rc,rc,geometry_proxy_vertex_count,204831.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/horse/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,rc,rc,geometry_proxy_bbox_diag,2.1716356365311995,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/horse/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,rc,rc,geometry_proxy_vertex_count_delta_from_input,104831.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/horse/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,wo_ref,wo_ref,geometry_proxy_vertex_count,220993.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/horse/wo_ref/seed_0/horse_blender_wo_ref/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,wo_ref,wo_ref,geometry_proxy_bbox_diag,2.188253219300951,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/horse/wo_ref/seed_0/horse_blender_wo_ref/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,wo_ref,wo_ref,geometry_proxy_vertex_count_delta_from_input,120993.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/horse/wo_ref/seed_0/horse_blender_wo_ref/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,wo_conf,wo_conf,geometry_proxy_vertex_count,215860.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/horse/wo_conf/seed_0/horse_blender_wo_conf/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
