dataset,split,scene,variant,mean_reflection_consistency,reflective_region_psnr,full_psnr,full_ssim,full_lpips,reflective_psnr,reflective_ssim,reflective_lpips,valid_pair_count,num_pairs,num_images,notes
shiny_blender_synthetic,train,helmet,base,0.6405774474143981,36.69405632019043,40.14170768737793,0.9934892982244492,0.0063313777325674,40.846081199646,0.9941075021028518,0.0049971154029481,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,helmet,rc,0.0895418930798769,36.785546112060544,40.051305541992186,0.9932921969890596,0.0064590676967054,40.7701453781128,0.993927591443062,0.0051138574187643,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,helmet,wo_ref,0.3578144133090973,37.10995674133301,40.08034572601319,0.99345099568367,0.0064006493985652,40.83029758453369,0.994104980826378,0.0050172709720209,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,helmet,wo_conf,0.0956112124025821,37.15206108093262,40.16455848693848,0.9934597831964492,0.0064877544273622,40.93510696411133,0.9941192424297332,0.0050817839382216,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,helmet,rough_only,0.3079697206616402,36.85917778015137,40.15184597015381,0.9934530931711196,0.0065242734644562,40.91071655273438,0.994114094376564,0.0051385109871625,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,teapot,base,0.0217622350435704,39.03930854797363,49.087399368286135,0.998963303565979,0.0016857076023006,50.34840847015381,0.9993279641866684,0.0007178935914998,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,teapot,rc,0.0124828554224222,39.777783966064455,49.77710113525391,0.999070611000061,0.0014377997926203,51.13564716339111,0.9994064688682556,0.0006102736102184,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,teapot,wo_ref,0.0219285699538886,39.366471481323245,49.5283540725708,0.9990234237909316,0.0015530376712558,50.78903415679932,0.999377063512802,0.0006547610781854,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,teapot,wo_conf,0.0160822139121592,38.9260555267334,49.347146110534666,0.9990009480714798,0.001625773118576,50.628013076782224,0.999374794960022,0.0006586430838797,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,teapot,rough_only,0.0220735813025385,38.82027359008789,49.03115406036377,0.9989748108386992,0.0016511587979039,50.06737133026123,0.9993851572275162,0.0005814892670605,10.0,10.0,100.0,missing entries are NA and excluded from averages
