dataset,split,scene,method,metric,value,metric_direction,source_file,valid_flag,note
shiny_blender_synthetic,train,ball,base,mean_reflection_consistency,0.1712649494409561,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,base,reflective_region_psnr,37.80105285644531,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,base,full_psnr,40.85372295379639,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,base,full_ssim,0.9917829132080078,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,base,full_lpips,0.0318296349048614,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,base,reflective_psnr,41.106985206604,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,base,reflective_ssim,0.9923985570669174,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,base,reflective_lpips,0.0228039968013763,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,ball,rc,mean_reflection_consistency,0.1663990885019302,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,rc,reflective_region_psnr,38.0914852142334,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,rc,full_psnr,40.98823234558105,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,rc,full_ssim,0.99187539935112,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,rc,full_lpips,0.0314202127419412,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,rc,reflective_psnr,41.21255100250245,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,rc,reflective_ssim,0.9922647655010224,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,rc,reflective_lpips,0.0255917888786643,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,ball,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,car,base,mean_reflection_consistency,0.3124761778861284,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,base,reflective_region_psnr,31.03232326507568,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,base,full_psnr,36.740454483032224,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,base,full_ssim,0.985656060576439,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,base,full_lpips,0.0090611342014744,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,base,reflective_psnr,38.13613090515137,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,base,reflective_ssim,0.9891319018602373,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,base,reflective_lpips,0.005930654965341,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,car,rc,mean_reflection_consistency,0.1426708940416574,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,rc,reflective_region_psnr,30.994008827209477,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,rc,full_psnr,36.506158142089845,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,rc,full_ssim,0.985535243153572,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,rc,full_lpips,0.0090828548045828,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,rc,reflective_psnr,37.908733406066894,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,rc,reflective_ssim,0.9888956397771836,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,rc,reflective_lpips,0.0063235793309286,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,car,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,coffee,base,mean_reflection_consistency,0.0538857832551002,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,base,reflective_region_psnr,35.920494079589844,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,base,full_psnr,39.01282356262207,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,base,full_ssim,0.9834073233604432,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,base,full_lpips,0.0344631484150886,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,base,reflective_psnr,42.35140979766846,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,base,reflective_ssim,0.9916090375185012,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,base,reflective_lpips,0.0098210799996741,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,coffee,rc,mean_reflection_consistency,0.0222299552522599,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,rc,reflective_region_psnr,35.814023399353026,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,rc,full_psnr,38.845851249694825,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,rc,full_ssim,0.9832272011041642,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,rc,full_lpips,0.0353838243335485,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,rc,reflective_psnr,41.19879467010498,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,rc,reflective_ssim,0.9904482960700988,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,rc,reflective_lpips,0.0110690743150189,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,coffee,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,helmet,base,mean_reflection_consistency,0.6405774474143981,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,base,reflective_region_psnr,36.69405632019043,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,base,full_psnr,40.14170768737793,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,base,full_ssim,0.9934892982244492,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,base,full_lpips,0.0063313777325674,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,base,reflective_psnr,40.846081199646,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,base,reflective_ssim,0.9941075021028518,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,base,reflective_lpips,0.0049971154029481,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,helmet,rc,mean_reflection_consistency,0.0895418930798769,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,rc,reflective_region_psnr,36.785546112060544,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,rc,full_psnr,40.051305541992186,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,rc,full_ssim,0.9932921969890596,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,rc,full_lpips,0.0064590676967054,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,rc,reflective_psnr,40.7701453781128,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,rc,reflective_ssim,0.993927591443062,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,rc,reflective_lpips,0.0051138574187643,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,helmet,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,teapot,base,mean_reflection_consistency,0.0217622350435704,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,base,reflective_region_psnr,39.03930854797363,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,base,full_psnr,49.087399368286135,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,base,full_ssim,0.998963303565979,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,base,full_lpips,0.0016857076023006,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,base,reflective_psnr,50.34840847015381,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,base,reflective_ssim,0.9993279641866684,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,base,reflective_lpips,0.0007178935914998,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,teapot,rc,mean_reflection_consistency,0.0124828554224222,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,rc,reflective_region_psnr,39.777783966064455,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,rc,full_psnr,49.77710113525391,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,rc,full_ssim,0.999070611000061,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,rc,full_lpips,0.0014377997926203,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,rc,reflective_psnr,51.13564716339111,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,rc,reflective_ssim,0.9994064688682556,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,rc,reflective_lpips,0.0006102736102184,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,teapot,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,toaster,base,mean_reflection_consistency,0.278150674700737,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,base,reflective_region_psnr,31.09833469390869,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,base,full_psnr,33.75893051147461,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,base,full_ssim,0.9781747549772264,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,base,full_lpips,0.0240752092283219,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,base,reflective_psnr,35.976572589874266,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,base,reflective_ssim,0.9911238890886308,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,base,reflective_lpips,0.0120208596438169,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,train,toaster,rc,mean_reflection_consistency,0.162093286216259,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,rc,reflective_region_psnr,31.214613723754884,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,rc,full_psnr,33.81546375274658,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,rc,full_ssim,0.9781374567747116,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,rc,full_lpips,0.0245723131392151,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,rc,reflective_psnr,36.20748571395874,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,rc,reflective_ssim,0.9914644241333008,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,rc,reflective_lpips,0.0117870551627129,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,train,toaster,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,ball,base,mean_reflection_consistency,0.0495509508997201,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,base,reflective_region_psnr,32.91583442687988,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,base,full_psnr,38.510990924835205,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,base,full_ssim,0.987964893579483,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,base,full_lpips,0.0366052108351141,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,base,reflective_psnr,38.670911960601806,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,base,reflective_ssim,0.9886962255835532,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,base,reflective_lpips,0.0266809061681851,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,ball,rc,mean_reflection_consistency,0.0481533735990524,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,rc,reflective_region_psnr,32.86421661376953,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,rc,full_psnr,38.56738069534302,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,rc,full_ssim,0.9880351668596268,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,rc,full_lpips,0.0363157899118959,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,rc,reflective_psnr,38.69281721115112,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,rc,reflective_ssim,0.9884553492069243,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,rc,reflective_lpips,0.0309876635763794,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,ball,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,car,base,mean_reflection_consistency,0.0860734429210424,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,base,reflective_region_psnr,27.51102466583252,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,base,full_psnr,31.46817236900329,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,base,full_ssim,0.967081052660942,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,base,full_lpips,0.0188420040858909,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,base,reflective_psnr,32.816805353164675,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,base,reflective_ssim,0.9758946678042412,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,base,reflective_lpips,0.0131234041810967,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,car,rc,mean_reflection_consistency,0.0482423964887857,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,rc,reflective_region_psnr,27.844405364990237,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,rc,full_psnr,31.449704580307007,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,rc,full_ssim,0.9674327671527864,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,rc,full_lpips,0.018566444418393,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
