dataset,split,scene,variant,metric,value,metric_direction,source_file,valid_flag,note
glossy_synthetic,test,teapot,wo_conf,reflective_region_psnr,20.54795684814453,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,wo_conf,full_psnr,26.50543546676636,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,wo_conf,full_ssim,0.944457359611988,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,wo_conf,full_lpips,0.0516890345606952,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,wo_conf,reflective_psnr,27.287578344345093,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,wo_conf,reflective_ssim,0.9514516703784466,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,wo_conf,reflective_lpips,0.0442615810316056,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,wo_conf,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,wo_conf,num_pairs,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,wo_conf,num_images,16.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,mean_reflection_consistency,0.3004218071699142,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,reflective_region_psnr,20.39924659729004,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,full_psnr,26.576650261878967,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,full_ssim,0.9443917833268642,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,full_lpips,0.0521035690326243,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,reflective_psnr,27.080671072006226,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,reflective_ssim,0.9500642381608486,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,reflective_lpips,0.0452048419974744,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,num_pairs,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
glossy_synthetic,test,teapot,rough_only,num_images,16.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,base,mean_reflection_consistency,0.1712649494409561,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,base,reflective_region_psnr,37.80105285644531,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,base,full_psnr,40.85372295379639,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,base,full_ssim,0.9917829132080078,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,base,full_lpips,0.0318296349048614,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,base,reflective_psnr,41.106985206604,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,base,reflective_ssim,0.9923985570669174,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,base,reflective_lpips,0.0228039968013763,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,rc,mean_reflection_consistency,0.1663990885019302,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,rc,reflective_region_psnr,38.0914852142334,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,rc,full_psnr,40.98823234558105,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,rc,full_ssim,0.99187539935112,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,rc,full_lpips,0.0314202127419412,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,rc,reflective_psnr,41.21255100250245,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,rc,reflective_ssim,0.9922647655010224,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,rc,reflective_lpips,0.0255917888786643,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,ball,wo_ref,mean_reflection_consistency,0.1700018443167209,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_ref,reflective_region_psnr,37.65805702209472,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_ref,full_psnr,40.64434589385986,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_ref,full_ssim,0.9916635847091676,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_ref,full_lpips,0.0322284650057554,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_ref,reflective_psnr,40.86597549438476,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_ref,reflective_ssim,0.9920967197418212,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_ref,reflective_lpips,0.0256662590336054,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_ref,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_ref,num_pairs,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_ref,num_images,100.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,mean_reflection_consistency,0.1672966547310352,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,reflective_region_psnr,37.18550491333008,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,full_psnr,40.4266792678833,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,full_ssim,0.9917367428541184,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,full_lpips,0.0323078977502882,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,reflective_psnr,40.71862602233887,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,reflective_ssim,0.9925452488660812,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,reflective_lpips,0.0220677410438656,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,num_pairs,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,wo_conf,num_images,100.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,mean_reflection_consistency,0.169089861959219,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,reflective_region_psnr,38.079153060913086,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,full_psnr,40.90653297424316,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,full_ssim,0.9917780125141143,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,full_lpips,0.0320588070526719,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,reflective_psnr,41.13626712799072,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,reflective_ssim,0.9921992123126984,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,reflective_lpips,0.0250911054667085,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,num_pairs,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,ball,rough_only,num_images,100.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,base,mean_reflection_consistency,0.3124761778861284,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,base,reflective_region_psnr,31.03232326507568,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,base,full_psnr,36.740454483032224,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,base,full_ssim,0.985656060576439,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,base,full_lpips,0.0090611342014744,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,base,reflective_psnr,38.13613090515137,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,base,reflective_ssim,0.9891319018602373,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,base,reflective_lpips,0.005930654965341,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,rc,mean_reflection_consistency,0.1426708940416574,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,rc,reflective_region_psnr,30.994008827209477,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,rc,full_psnr,36.506158142089845,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,rc,full_ssim,0.985535243153572,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,rc,full_lpips,0.0090828548045828,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,rc,reflective_psnr,37.908733406066894,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,rc,reflective_ssim,0.9888956397771836,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,rc,reflective_lpips,0.0063235793309286,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,car,wo_ref,mean_reflection_consistency,0.3498593010008335,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_ref,reflective_region_psnr,31.029361152648924,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_ref,full_psnr,36.85416862487793,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_ref,full_ssim,0.9858781731128692,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_ref,full_lpips,0.0087959435395896,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_ref,reflective_psnr,38.34574028015137,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_ref,reflective_ssim,0.989543439745903,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_ref,reflective_lpips,0.0056727218278683,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_ref,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_ref,num_pairs,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_ref,num_images,100.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,mean_reflection_consistency,0.1872521694749593,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,reflective_region_psnr,30.91968936920166,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,full_psnr,36.74820766448975,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,full_ssim,0.985584386587143,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,full_lpips,0.0089572398038581,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,reflective_psnr,38.19850826263428,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,reflective_ssim,0.989311665892601,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,reflective_lpips,0.0056999484379775,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,num_pairs,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,wo_conf,num_images,100.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,mean_reflection_consistency,0.329224394261837,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,reflective_region_psnr,31.09470157623291,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,full_psnr,36.83535648345947,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,full_ssim,0.9856621325016022,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,full_lpips,0.0089817107003182,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,reflective_psnr,37.97784103393555,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,reflective_ssim,0.9888836109638214,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,reflective_lpips,0.0063340073521248,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,num_pairs,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,car,rough_only,num_images,100.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-complete-metrics-ablation-table-2026-05-29.csv,True,absolute per-scene metric from complete ablation table
shiny_blender_synthetic,train,coffee,base,mean_reflection_consistency,0.0538857832551002,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,coffee,base,reflective_region_psnr,35.920494079589844,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
shiny_blender_synthetic,train,coffee,base,full_psnr,39.01282356262207,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary; included as base/rc variants for ablation comparison
